MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,AP_DIFF,SEMIMINOR_AXIS,ORBITAL_VELOCITY,TARGET,RCS_SIZE_MEDIUM,RCS_SIZE_SMALL
2.33816125,0.7128363,8.1603,286.0366,43.3472,354.5929,17013,0.0016819,2.44e-06,0.0,23978.326,615.869,34692.813,507.57,34185.243,16816.730322896437,4.077175986471675,1,1,0
3.0145139,0.6661457,7.6748,130.1691,349.0078,1.6816,19380,0.0020789,1.837e-05,0.0,20242.166,477.689,27348.263,379.799,26968.464,15097.04527607458,4.437520749910741,1,1,0
2.28714952,0.7171411,8.7973,11.1657,229.1158,78.0141,16979,0.0018033,8.2e-07,0.0,24333.55,629.605,35406.004,504.826,34901.178,16958.732430536005,4.047307032889417,1,1,0
2.31954855,0.7145095,8.6727,331.0633,312.2798,288.8863,17053,0.0053376,7.93e-06,0.0,24106.428,620.81,34952.565,504.021,34448.544,16865.477499644352,4.066328462348952,1,1,0
2.24816749,0.711961,7.4187,190.7139,243.5079,340.9077,16654,-0.0009627,-9.3e-07,0.0,24614.03,640.522,35760.125,711.666,35048.459,17284.439716907338,4.024181174607513,1,1,0
2.33133048,0.7129651,8.7064,348.0003,277.256,13.4628,164,0.0055408,7.06e-06,0.0,24025.141,617.673,34776.093,517.919,34258.174,16846.41732571865,4.073201689972966,1,1,0
2.26120128,0.7151855,8.2618,74.0576,107.3889,288.5682,16789,-0.0010308,-1.89e-06,0.0,24519.354,636.83,35677.106,605.333,35071.773,17137.42708180447,4.031942926916655,1,1,0
2.237474,0.704877,8.0352,308.9145,14.2994,24.8558,16559,-0.00051498,-2.9e-07,0.0,24692.393,643.583,35719.358,909.158,34810.2,17515.04409113661,4.017790593084469,1,1,0
2.2767678,0.7196602,8.8669,342.3685,286.4609,10.6615,1201,0.00060008,6.8e-07,0.0,24407.465,632.476,35594.412,464.249,35130.16299999999,16946.74812913217,4.041174000787673,1,1,0
2.25102547,0.7130748,7.5797,158.8448,301.3262,290.9801,6341,-0.0026921,-7.5e-07,0.0,24593.192,639.708,35751.843,678.272,35073.571,17241.990843334857,4.025885673395305,1,1,0
2.25008361,0.7128322,7.5047,173.4274,274.6109,295.5561,16642,-0.0010269,-3.5e-07,0.0,24600.055,639.976,35757.631,686.209,35071.422,17252.87032068147,4.025324057157108,1,1,0
2.32908906,0.7135178,8.3919,326.8033,324.0762,4.4337,16884,0.0067801,9.99e-06,0.0,24040.552,618.267,34815.78,509.055,34306.725,16843.702690351747,4.071895934299022,1,0,1
2.24211939,0.7076634,7.6072,239.9921,148.642,356.9277,16753,-0.0035153,-2.8e-06,0.0,24658.275,642.249,35729.898,830.381,34899.517,17422.297392354707,4.020569205852079,1,1,0
2.67850364,0.690008,9.3246,315.9793,289.1372,11.6975,21502,0.010534,4.535e-05,0.0,21901.491,537.614,30635.56,411.152,30224.408000000003,15852.33731117252,4.266109977537461,1,1,0
3.65227647,0.6223507,8.478,317.7682,293.4216,14.5206,24078,0.010085,0.00015757,0.0,17811.182,394.275,22517.849,348.245,22169.604,13941.498414683168,4.730668511746197,1,0,0
2.67992668,0.6931268,8.7194,310.7585,313.877,6.4962,20895,0.0059503,6.227e-05,0.0,21893.737,537.328,30690.738,340.466,30350.272,15781.348841203757,4.266865364532146,1,1,0
2.74708375,0.6891939,17.8936,164.9165,223.2842,55.1681,8576,0.00058864,4.86e-06,0.0,21535.448,524.192,29999.412,315.214,29684.198,15604.08940306177,4.302213240009047,1,1,0
12.59834061,0.0010901,82.5482,231.3606,96.7552,263.4781,91259,4.8156e-05,1.9e-07,0.0,7801.766,114.301,1432.136,1415.127,17.009000000000015,7801.761364509099,7.14780058515438,0,1,0
12.60515139,0.0007139,82.5408,219.7954,78.3929,281.7959,91317,0.00015966,3.8e-07,0.0,7798.956,114.239,1426.389,1415.253,11.135999999999967,7798.954012618267,7.149088162027598,0,1,0
12.61561411,0.0001055,82.5473,215.6238,26.6206,333.4937,91383,0.00017897,4.2e-07,0.0,7794.643,114.144,1417.331,1415.686,1.6449999999999818,7794.642956621838,7.151065786473356,0,1,0
12.62030584,0.0002044,82.5396,205.228,215.141,144.9546,91426,6.8284e-05,2.3e-07,0.0,7792.711,114.102,1416.169,1412.983,3.186000000000149,7792.710837212759,7.151952191915882,0,1,0
12.61497742,0.000268,82.5447,214.2197,87.5932,272.5466,91384,0.00012583,3.3e-07,0.0,7794.906,114.15,1418.86,1414.681,4.17899999999986,7794.905720069331,7.150945147034852,0,1,0
12.63007493,0.0007783,82.5447,200.6039,169.2581,190.868,91495,0.00013853,3.6e-07,0.0,7788.692,114.014,1416.619,1404.496,12.12299999999982,7788.689640996087,7.153797173643666,0,1,0
12.53935414,0.0042296,82.5405,280.4419,279.8842,105.1813,90836,3.79e-06,1.1e-07,0.0,7826.214,114.838,1481.181,1414.977,66.20399999999995,7826.143996096002,7.13662748693028,0,0,0
14.90284565,0.00594,97.9739,253.2902,257.7912,277.8666,7708,7.582e-05,6.98e-06,0.0,6975.185,96.626,638.482,555.617,82.86500000000001,6975.0619440957935,7.559464336736754,1,1,0
15.86902955,0.0007725,97.5571,151.9199,175.0413,185.0936,8968,0.0016323,0.00438075,0.0,6689.109,90.743,316.141,305.806,10.335000000000036,6689.107004115901,7.719421433427908,1,0,1
15.13487809,0.0032172,97.7681,343.7243,175.2645,184.8896,8450,0.00021541,3.832e-05,0.0,6903.71,95.144,547.786,503.365,44.420999999999935,6903.674271910954,7.598495627484131,1,0,1
15.2428735,0.0036049,97.1787,320.5127,104.3806,256.1438,41184,0.0010725,0.00026683,0.0,6871.063,94.47,517.698,468.159,49.53899999999999,6871.018354078674,7.616525888490284,1,0,1
14.64381114,0.0045711,97.4108,46.4725,98.9012,261.7372,5845,8.4666e-05,4.12e-06,0.0,7057.2,98.335,711.324,646.806,64.51799999999992,7057.126269675896,7.515409944946051,1,0,1
14.80549538,0.0037279,98.2072,304.2336,140.7615,340.6462,6896,0.00010757,7.77e-06,0.0,7005.727,97.261,653.709,601.475,52.23399999999992,7005.678319701691,7.542968308146041,1,1,0
14.90994279,0.0042098,98.2354,271.2192,48.262,5.7971,7388,0.00032474,3.201e-05,0.0,6972.971,96.58,624.191,565.481,58.71000000000004,6972.909210779687,7.560664350743084,1,1,0
14.98438205,0.0032912,97.6109,281.0171,2.5443,41.8822,40738,0.00045143,5.393e-05,0.0,6949.858,96.1,594.597,548.85,45.74699999999996,6949.820359476038,7.573226088401191,1,1,0
15.16593324,0.0050057,97.7147,88.364,113.6535,246.9963,7882,0.00071404,0.00014346,0.0,6894.283,94.95,550.658,481.637,69.02100000000002,6894.196624322354,7.603688810631199,1,0,1
14.91889008,0.0037654,97.9537,320.6008,187.2748,347.1088,6908,0.00031675,3.185e-05,0.0,6970.183,96.522,618.293,565.802,52.49099999999999,6970.133587371042,7.562176292737537,1,0,1
14.7803413,0.0017455,98.2339,292.9525,138.2611,342.0214,6831,7.7856e-05,5.08e-06,0.0,7013.673,97.427,647.781,623.296,24.4849999999999,7013.662315466741,7.538694270010654,1,1,0
15.09091268,0.0046309,97.8157,314.6699,147.7697,282.8508,9464,0.00016603,2.627e-05,0.0,6917.112,95.422,571.01,506.945,64.065,6917.037830056826,7.59113096337711,1,0,1
14.6367375,0.0044428,97.6109,323.6336,229.8657,129.8651,5877,6.4789e-05,2.97e-06,0.0,7059.474,98.383,712.702,649.975,62.726999999999975,7059.404328041816,7.514199414338602,1,0,1
14.89637523,0.0040963,98.0917,318.1427,180.913,299.264,9198,0.00012805,1.181e-05,0.0,6977.204,96.668,627.65,570.489,57.160999999999945,6977.145462151243,7.558370512993688,1,0,1
14.823319,0.0053158,98.1564,289.5401,332.9456,72.9558,7109,9.8009e-05,7.43e-06,0.0,7000.11,97.144,659.186,584.764,74.42200000000003,7000.011095693377,7.545994000387605,1,1,0
14.10314977,0.0287836,97.3812,256.4527,133.5427,229.0049,2059,6.6379e-05,1.41e-06,0.0,7236.431,102.105,1066.587,650.006,416.581,7233.43270312597,7.421756049648237,1,0,1
14.7825019,0.005079,98.242,320.2113,19.6946,101.4708,6566,0.00017225,1.219e-05,0.0,7012.99,97.412,670.474,599.236,71.23800000000006,7012.899545026561,7.539061360426304,1,0,1
15.13992822,0.0015797,97.4381,324.3404,175.7381,311.485,9267,0.0010886,0.00019791,0.0,6902.175,95.113,534.943,513.137,21.80600000000004,6902.166387971113,7.599340509161106,1,0,1
15.20197335,0.0028067,97.7686,26.1816,332.4637,27.5109,12668,0.00048271,0.00010498,0.0,6883.382,94.725,524.566,485.927,38.63900000000001,6883.354887802421,7.609707292604594,1,0,1
15.09497134,0.0033032,97.7837,319.8879,265.1323,270.0615,8405,0.00024049,3.833e-05,0.0,6915.873,95.396,560.582,514.893,45.688999999999965,6915.835269901567,7.591810920198847,1,1,0
14.83781727,0.0035987,98.163,326.8146,176.9974,183.1462,6881,0.00014356,1.144e-05,0.0,6995.549,97.049,642.589,592.24,50.349000000000046,6995.503701429076,7.54845354077306,1,0,1
14.94716745,0.0039716,98.0091,326.4754,86.1105,274.4653,7618,0.00015099,1.602e-05,0.0,6961.389,96.339,610.902,555.606,55.29600000000005,6961.334096677894,7.566951258582716,1,0,1
14.67836025,0.0048256,98.322,272.3213,167.3678,205.6162,6319,3.4335e-05,1.46e-06,0.0,7046.122,98.104,701.989,633.985,68.00400000000002,7046.039960060609,7.521315534797816,1,0,1
15.05504405,0.0030066,98.2287,331.9223,233.7272,254.0038,7750,0.00040725,5.846e-05,0.0,6928.095,95.649,570.79,529.13,41.65999999999997,6928.063686174559,7.585111526560848,1,0,1
14.69833191,0.0239214,99.0041,243.851,135.1897,226.8902,4716,0.00044518,4.071e-05,0.0,7039.738,97.97,830.003,493.202,336.80100000000004,7037.72352524349,7.524725121734073,1,0,1
14.94463122,0.0025372,97.9783,315.5366,185.5757,174.5184,7403,0.00020625,2.177e-05,0.0,6962.177,96.356,601.706,566.377,35.329000000000065,6962.154590861081,7.566523021386075,1,0,1
14.90933516,0.0040819,97.9636,296.5648,291.9866,80.4094,7298,0.00027343,2.68e-05,0.0,6973.16,96.584,623.489,566.562,56.92700000000002,6973.101906684178,7.560561888212104,1,0,1
14.90767139,0.0044147,98.0443,332.2998,19.8706,340.4219,7165,0.00021985,2.139e-05,0.0,6973.679,96.595,626.331,564.758,61.57299999999998,6973.611042645134,7.560280544273697,1,0,1
0.99300188,0.0011054,4.2635,80.5751,98.1268,263.3467,7231,0.0,7.5e-07,0.0,42439.324,1450.148,36108.102,36014.277,93.82499999999708,42439.29807149271,3.064676647499452,0,0,0
2.21173189,0.7258046,4.5413,23.0684,269.437,14.9867,15935,0.00060027,1.68e-06,0.0,24883.618,651.073,36566.127,444.839,36121.288,17117.463839600627,4.002322911453467,0,0,0
14.7208309,0.00453,98.3307,295.5173,115.0291,9.8617,6431,9.2949e-05,5.39e-06,0.0,7032.563,97.821,686.285,622.57,63.71499999999992,7032.49084236878,7.528562708323507,1,0,1
15.14193519,0.002396,97.6508,324.2579,66.8891,293.4862,7829,0.00034816,6.332e-05,0.0,6901.565,95.1,539.966,506.894,33.072,6901.545189664179,7.599676338446559,1,0,1
5.78237599,0.4943382,28.565,232.4581,270.3136,35.6128,28248,0.00050467,7.996e-05,0.0,13111.86,249.033,13215.418,252.032,12963.386,11397.74210094259,5.51361879399818,0,0,0
2.3341934,0.7146843,28.5396,148.1054,28.2535,356.7939,16626,0.00049834,5.6e-07,0.0,24005.492,616.915,34783.706,471.009,34312.697,16790.57357620672,4.074868349611892,0,0,0
2.371826,0.6870992,24.4296,345.3032,353.7473,1.0289,17042,0.0,-3e-07,0.0,23750.894,607.127,33691.979,1053.539,32638.44,17256.535448538332,4.096650432551625,0,0,0
15.36375694,0.0010463,38.0339,339.4902,126.767,233.4064,9136,0.00036827,0.00013291,0.0,6834.974,93.727,463.991,449.688,14.302999999999995,6834.970258726647,7.636607232036307,0,0,0
15.09679601,0.0011183,38.0292,321.4306,277.1669,82.7823,8361,0.00011558,1.786e-05,0.0,6915.315,95.384,544.914,529.447,15.466999999999985,6915.310675869847,7.592117207406376,0,0,0
1.0027004,0.0001348,0.0234,90.8162,166.1275,107.744,7213,0.0,8e-08,0.0,42165.221,1436.122,35792.77,35781.402,11.367999999994936,42165.22061690704,3.0746217664585944,0,0,0
1.00273394,0.0002929,2.6655,88.2817,138.5846,82.3633,3482,0.0,-2.03e-06,0.0,42164.281,1436.074,35798.496,35773.796,24.69999999999709,42164.279191354486,3.0746560386942883,0,0,0
14.90787626,0.0044309,98.0423,20.4834,74.0194,286.5898,13388,0.0010038,0.00010006,0.0,6973.615,96.593,626.38,564.581,61.79899999999998,6973.546543608865,7.560315236240825,1,0,1
15.01385685,0.0046595,97.9031,11.9009,176.7052,183.4487,11929,0.0012513,0.00016476,0.0,6940.759,95.911,594.965,530.284,64.68100000000004,6940.683654389072,7.578188529464705,1,0,1
14.3805101,0.0001242,98.1611,291.8811,91.5492,81.7007,3058,5.4279e-05,1.23e-06,0.0,7143.082,100.136,765.834,764.06,1.774000000000001,7143.081944906694,7.470094055327044,0,0,0
14.36030102,0.0033499,98.6792,266.2056,75.1016,285.3876,3087,2.5858e-05,3.1e-07,0.0,7149.782,100.276,795.598,747.696,47.90199999999993,7149.741883068347,7.466593154115049,0,0,0
1.00267697,0.0023758,8.536,62.8705,282.8661,271.8449,7350,0.0,-2.74e-06,0.0,42165.878,1436.155,35887.921,35687.565,200.35599999999977,42165.75899875061,3.0745978130338694,0,0,0
7.11415717,0.4270955,26.6074,316.3266,117.925,291.5372,29494,0.0019174,0.00500197,-1.32e-07,11419.652,202.413,9918.799,164.235,9754.564,10325.723813912478,5.908026751219368,0,0,0
0.99028096,0.0007673,4.0942,81.2384,48.6685,141.0081,7192,0.0,-1.94e-06,0.0,42517.027,1454.133,36171.515,36106.269,65.24599999999919,42517.01448406343,3.061874905609139,0,0,0
1.00274841,0.0001345,6.9228,60.6068,164.8018,263.1278,7178,0.0,-1.92e-06,0.0,42163.875,1436.053,35791.411,35780.069,11.341999999996917,42163.87461862248,3.074670841737732,0,0,0
2.50729423,0.7072618,3.4808,98.5769,348.1972,1.3516,17404,0.00076731,1.088e-05,0.0,22887.497,574.324,32696.815,321.91,32374.905,16180.355562462955,4.173205178963918,0,0,0
0.99023376,0.000149,3.4534,84.2191,72.5915,352.8393,7164,0.0,-2.22e-06,0.0,42518.378,1454.202,36146.578,36133.908,12.669999999998254,42518.377528024736,3.061826260457888,0,0,0
2.06290695,0.6231673,24.855,269.3799,5.2321,358.9437,14763,0.0,1.9e-07,0.0,26066.462,698.044,35932.093,3444.56,32487.533,20386.28173867093,3.910459962254343,0,0,0
3.4483536,0.6405076,17.6923,121.8613,172.0765,207.5657,26121,0.0007339,3.239e-05,0.0,18506.629,417.591,23982.13,274.857,23707.273,14212.19962144011,4.640932249815676,1,1,0
13.57358549,0.0042713,100.336,224.959,76.9729,298.1889,85276,0.0025502,1.786e-05,0.0,7423.444,106.088,1077.017,1013.602,63.41500000000008,7423.376283021277,7.327674501044612,1,0,1
1.00271281,0.0002459,5.3688,73.1064,159.5813,84.601,7162,0.0,-1.46e-06,0.0,42164.873,1436.104,35797.107,35776.37,20.73700000000099,42164.871725212295,3.07463445434416,0,0,0
14.52133985,0.0136107,98.2169,12.8502,102.7141,258.9329,1753,3.368e-05,1.05e-06,0.0,7096.824,99.164,815.282,622.096,193.18600000000004,7096.166622133982,7.49440002312243,0,0,0
14.29338391,0.0011908,98.4191,253.341,184.9903,175.1163,1493,4.9856e-05,8.5e-07,0.0,7172.08,100.746,802.486,785.405,17.081000000000017,7172.074914976838,7.454977297895784,0,0,0
14.5709806,7.98e-05,98.2213,244.5259,112.6014,258.176,3697,8.5937e-05,3.42e-06,0.0,7080.697,98.827,703.127,701.997,1.1299999999999957,7080.696977454919,7.502929794166352,0,0,0
1.00271814,0.0003469,0.5497,95.5536,134.6833,289.7631,7118,0.0,-4.8e-07,0.0,42164.724,1436.096,35801.216,35771.962,29.25400000000081,42164.7214629567,3.0746398868489355,0,0,0
1.90580774,0.5363997,19.2787,28.4653,75.7418,358.2758,13573,0.0,-8.9e-07,0.0,27479.94,755.585,35842.037,6361.574,29480.463,23192.08217489072,3.8085617182905738,0,0,0
14.31111739,0.0009363,98.5062,252.8714,19.801,340.3535,1628,6.9166e-05,1.39e-06,0.0,7166.154,100.621,794.729,781.309,13.420000000000073,7166.150858867306,7.458059081097114,0,0,0
14.09733648,0.0014647,99.1457,316.9431,301.0743,58.8988,141,3.5693e-05,1.6e-07,0.0,7238.42,102.147,870.887,849.683,21.20399999999995,7238.412235537814,7.420736290708945,0,0,0
14.14116664,0.0050099,99.0813,321.7263,200.3571,223.6715,462,2.5032e-05,2e-08,0.0,7223.456,101.83,881.51,809.132,72.37800000000004,7223.365348316121,7.428418655503468,0,0,0
14.12531169,0.0013767,99.0876,313.7168,229.9243,130.0722,266,0.00012038,1.77e-06,0.0,7228.86,101.945,860.677,840.773,19.904,7228.85314955713,7.425641545449559,1,0,0
13.74961032,0.0045079,82.9507,339.1146,294.0958,239.4545,97496,4.285e-05,5.6e-07,0.0,7359.951,104.73,1014.994,948.638,66.356,7359.876218240285,7.359213904065624,0,0,0
13.76592598,0.0042747,82.9483,323.9233,231.821,127.9093,97611,0.00013159,1.45e-06,0.0,7354.134,104.606,1007.436,944.563,62.87300000000005,7354.066808426804,7.362123837812454,0,0,0
1.00270617,0.0002551,2.4871,89.0571,132.0328,77.1087,3442,0.0,-1.75e-06,0.0,42165.059,1436.114,35797.681,35776.168,21.51299999999901,42165.05762803308,3.074627672868541,0,0,0
0.99202264,0.0002544,8.6829,47.6024,51.841,266.0636,7096,0.0,7.3e-07,0.0,42467.248,1451.58,36099.917,36078.309,21.60800000000017,42467.24662577342,3.0636689049784445,0,0,0
0.9926701,0.0013264,13.0434,21.936,3.624,356.0426,7031,0.0,6.6e-07,0.0,42448.78,1450.633,36126.949,36014.341,112.60800000000016,42448.7426591298,3.064335280840031,0,0,0
1.00270094,0.0001936,0.0179,289.0244,35.4898,163.6421,7102,0.0,-1.43e-06,0.0,42165.206,1436.121,35795.234,35778.908,16.325999999993655,42165.20520980379,3.0746223133469743,0,0,0
1.95113179,0.7508933,1.3262,343.1941,112.4713,336.8198,13760,0.00025619,3.35e-06,0.0,27052.71,738.033,40988.273,360.876,40627.397,17866.24650129065,3.8385172741881672,0,0,0
14.25075798,0.0011133,98.6422,248.1854,212.7983,147.2506,630,3.9263e-05,4.8e-07,0.0,7186.375,101.047,816.24,800.239,16.000999999999976,7186.370546469479,7.447558957671797,0,0,0
1.00273053,0.0005414,1.7528,91.7687,134.663,92.6738,7067,0.0,-3.2e-07,0.0,42164.376,1436.079,35809.069,35763.414,45.65500000000611,42164.36982051593,3.0746525749588334,0,0,0
0.98951472,0.000985,7.616,56.2662,156.316,222.5782,7072,0.0,-8.8e-07,0.0,42538.973,1455.259,36202.739,36118.937,83.80200000000332,42538.95236380745,3.06108498790751,0,0,0
2.22672373,0.7168529,5.9546,6.8231,278.514,325.2037,15728,0.00021121,1.7e-07,0.0,24771.803,646.69,36151.407,635.929,35515.478,17271.50647496764,4.011345586732191,0,0,0
2.26507974,0.713628,5.4452,300.9444,52.3319,128.4202,15977,-0.00071451,-1.4e-06,0.0,24491.357,635.739,35590.94,635.504,34955.436,17156.804401085577,4.034246802209031,1,0,0
12.44577718,0.0025223,82.4835,320.8902,355.9427,4.1449,87773,-0.00011028,-6e-08,0.0,7865.394,115.702,1507.098,1467.42,39.67799999999989,7865.36898015255,7.118830403588825,0,1,0
12.44898139,0.0025961,82.4821,318.0819,351.9307,8.1352,87795,-0.00010472,-5e-08,0.0,7864.045,115.672,1506.325,1465.494,40.83100000000013,7864.0184991648575,7.119440960268728,0,1,0
12.44347527,0.0043987,82.4822,323.5924,9.0342,165.0963,87745,0.00019405,3.7e-07,0.0,7866.364,115.723,1522.831,1453.627,69.20399999999995,7866.287898217318,7.118391479177471,0,0,0
14.88950638,0.0061837,67.9969,253.1233,48.4792,312.1629,4799,2.7621e-05,1.5e-06,0.0,6979.35,96.712,644.373,558.057,86.31600000000003,6979.216560023303,7.557208405479513,1,0,1
12.06782387,0.0532873,63.4145,197.6903,353.7405,93.6356,84946,-0.001657,-2.84e-06,0.0,8028.773,119.326,2078.47,1222.807,855.6629999999998,8017.36590017002,7.046026922918149,0,0,0
12.01400218,0.0548714,63.4329,347.3262,345.9509,187.3396,84556,-0.00037021,-1.07e-06,0.0,8052.734,119.86,2116.464,1232.735,883.729,8040.6019913636765,7.035536347476891,0,0,0
12.02024059,0.0549897,63.4296,336.6113,346.8939,187.1543,84575,0.0011973,9.4e-07,0.0,8049.948,119.798,2114.477,1229.149,885.328,8037.767798719678,7.036753703702891,1,0,0
8.66662177,0.0283393,95.8536,222.3668,184.7172,332.5589,44411,-0.0015862,-7e-08,0.0,10011.564,166.155,3917.15,3349.709,567.4410000000003,10007.542969260658,6.309833854121871,1,1,0
14.292496,0.0026238,90.0947,344.5591,310.6572,49.2343,99112,0.0054931,0.00014039,0.0,7172.377,100.752,813.061,775.423,37.638000000000034,7172.3523114652,7.454822945218904,1,0,1
10.8691257,0.1827084,120.6783,292.167,107.6805,273.114,78445,0.0046943,3.482e-05,0.0,8608.724,132.485,3803.475,657.703,3145.772,8463.814621523687,6.804551348419428,1,0,1
14.09787047,0.0010946,98.7172,296.8765,53.6663,318.9765,6669,0.00015638,2.32e-06,0.0,7238.238,102.143,868.026,852.18,15.846000000000004,7238.233663754311,7.420829584512991,1,0,1
5.94081885,0.48446,31.4716,322.1035,58.8935,347.9782,1058,0.00073647,0.00010041,0.0,12877.68,242.391,12738.266,260.824,12477.442,11265.567198469787,5.563525377122712,1,0,1
13.79437497,0.0207629,99.0646,67.3805,118.3135,243.9135,17319,3.5187e-05,2e-08,0.0,7344.02,104.39,1118.368,813.401,304.967,7342.436833129345,7.367191559703416,1,0,1
14.51462248,0.0090191,98.5332,309.9014,176.4245,183.7614,7739,0.00020407,8.08e-06,0.0,7099.014,99.21,784.905,656.852,128.053,7098.7252624457,7.49324394693694,1,0,1
14.44582199,0.0079647,98.681,301.8863,236.3152,299.1375,10681,0.00012105,3.85e-06,0.0,7121.536,99.683,800.122,686.68,113.442,7121.310113950321,7.481385797196428,1,0,1
12.10637014,0.0494366,63.4481,125.0859,331.9991,36.9955,84941,0.002104,2.19e-06,0.0,8011.722,118.946,2029.659,1237.515,792.144,8001.925777071651,7.05352081435923,1,1,0
0.99321685,9.02e-05,4.4058,79.3133,144.1012,66.2681,3415,0.0,9e-07,0.0,42433.2,1449.834,36058.893,36051.238,7.654999999998836,42433.199827380886,3.064897788053091,0,0,0
3.23204855,0.6575785,17.9916,214.7078,221.1615,64.0036,17536,0.00084348,6.774e-05,0.0,19323.387,445.538,25651.896,238.608,25413.288,14557.969896807084,4.541792219181724,0,0,0
0.9850819,0.0009779,4.6511,77.834,17.6437,306.8255,7005,0.0,-4.1e-07,0.0,42666.493,1461.807,36330.082,36246.635,83.44700000000012,42666.47259925875,3.0565071373230883,0,0,0
2.01844639,0.594938,23.3038,44.1659,119.5057,312.0846,14143,0.0,-2.8e-07,0.0,26447.849,713.42,35804.545,4334.884,31469.661,21258.029762334063,3.8821624940562094,0,0,0
0.9829482,0.0005365,2.9578,86.1274,339.3131,95.4443,7004,0.0,-1.56e-06,0.0,42728.215,1464.981,36373.004,36327.157,45.84700000000157,42728.20885072042,3.0542987381240154,0,0,0
1.00264333,0.0002046,7.6166,51.8133,165.1108,201.0645,7031,0.0,1.47e-06,0.0,42166.821,1436.204,35797.313,35780.059,17.254000000000815,42166.82011742397,3.074563433373759,0,0,0
2.27204749,0.71658,5.493,317.7241,108.367,315.4445,15918,-0.00056213,-2.14e-06,0.0,24441.259,633.79,35577.241,549.007,35028.234000000004,17047.898231369345,4.03837924554416,0,0,0
2.2532444,0.7156484,5.9831,6.5308,2.5797,65.8105,15775,-0.00091634,-2.01e-06,0.0,24577.044,639.078,35787.431,610.387,35177.043999999994,17166.099675196845,4.027208031911742,1,0,0
1.00271357,0.0003337,1.4992,93.0603,134.6111,183.2779,7008,0.0,2.3e-07,0.0,42164.852,1436.103,35800.787,35772.647,28.13999999999941,42164.84965235184,3.0746352199974525,0,0,0
0.99271411,0.0017435,7.9452,53.8685,186.6089,211.6377,2881,0.0,-7.9e-07,0.0,42447.526,1450.569,36143.398,35995.383,148.01499999999942,42447.461484120686,3.0643805443503487,0,0,0
2.36535271,0.7138088,28.5915,108.4269,6.3336,359.2355,16535,-7.3918e-05,3.2e-07,0.0,23794.207,608.789,34400.586,431.558,33969.028000000006,16664.049903976615,4.092920132940972,0,0,0
0.98336962,0.0007476,10.2606,44.4568,77.4332,299.8459,6987,0.0,1e-07,0.0,42716.007,1464.353,36369.807,36305.938,63.86899999999878,42715.99506288715,3.054735157839924,0,0,0
1.0027015,0.0003802,2.2714,89.2317,131.4358,284.5748,2603,0.0,1.27e-06,0.0,42165.19,1436.12,35803.087,35771.024,32.06300000000192,42165.186952467775,3.074622896694901,0,0,0
15.46126051,0.0020585,97.6799,152.0818,316.1808,43.7807,7896,0.00044903,0.00022111,0.0,6806.208,93.136,442.084,414.063,28.02100000000001,6806.193579596115,7.652728031067063,1,0,1
13.72740881,0.0036087,82.9325,138.9472,349.3349,21.3622,95678,5.108e-05,6.2e-07,0.0,7367.884,104.9,1016.338,963.161,53.17700000000002,7367.8360249145235,7.355251004610703,0,0,0
13.74422666,0.0035514,82.9288,122.6243,292.9059,77.9575,95776,5.1936e-05,6.4e-07,0.0,7361.873,104.771,1009.883,957.593,52.29000000000008,7361.826574255649,7.358253188468413,0,0,0
14.5104897,0.0034751,98.4382,281.0167,259.0891,274.0085,3846,0.00029732,1.139e-05,0.0,7100.362,99.239,746.901,697.552,49.34899999999993,7100.319126748713,7.492532618958291,1,0,1
15.11889184,0.0042795,97.7651,308.5329,58.4147,302.1249,7464,0.00016967,2.897e-05,0.0,6908.576,95.245,560.006,500.876,59.13,6908.512737464539,7.595819186445383,1,0,1
0.3757825,0.8972175,68.2721,74.9803,300.0101,182.289,2026,0.0,1.16e-06,0.0,81116.8,3832.004,147518.077,1959.252,145558.82499999998,35820.2785836823,2.2167334922217186,0,0,0
12.93388275,0.0021844,90.275,328.325,348.7428,186.9236,93694,0.0011552,3.24e-06,0.0,7666.243,111.335,1304.854,1271.362,33.49199999999996,7666.224709842753,7.210702824313571,1,0,1
1.00374717,0.0011595,4.9302,76.3229,286.9062,81.3108,3186,0.0,-2.27e-06,0.0,42135.901,1434.624,35806.623,35708.909,97.71399999999994,42135.87267538984,3.075691308479699,0,0,0
2.35602915,0.7118811,13.918,340.1841,35.1429,355.7397,16301,-0.0005928,-2.79e-06,0.0,23856.94,611.198,34462.109,495.5,33966.609,16754.7291227242,4.087535323059243,0,0,0
14.72545127,0.002079,98.0685,86.8154,281.0091,78.8778,1419,6.1231e-05,3.39e-06,0.0,7031.092,97.79,667.574,638.339,29.2349999999999,7031.076804946521,7.529350205953302,0,1,0
14.57968122,0.0040576,98.4273,100.0478,200.5566,159.3989,481,8.5585e-05,3.47e-06,0.0,7077.879,98.768,728.464,671.025,57.43900000000008,7077.820734243502,7.504423260787843,0,0,0
